firm_code,year,TFP,Data,Industry,SOE,Incentive_F,Incentive_M,Senior_Edu,CEO_Edu,Ln_Age
311049016,2017,-0.13830769,0.66666669,"Railway, ship and other transportation equipment manufacturing",0,0.625,0.375,15,0,2.8903718
311049017,2017,-0.58361441,0.5486111,Textile Industry,0,0.625,0.5,10.5,0,2.5649493
311049019,2017,-0.37930501,0.3611111,Special equipment manufacturing industry,0,0.54166669,0.60416669,13.5,1,1.9459101
311049020,2017,1.77101,0.53819442,General equipment manufacturing industry,0,0.6875,0.6875,12,1,3.2580965
311049021,2017,0.70251143,0.52777779,General equipment manufacturing industry,0,0.45833334,0.54166669,12,1,2.8903718
312050001,2017,-2.8738914,0.33333334,"Education, art, sport and entertainment product",0,0.8125,0.5625,,0,2.3978953
312050003,2017,0.72326905,0.65277779,Textile Industry,0,0.5,0.5625,9,1,2.0794415
312050004,2017,1.2637858,0.5138889,Textile Industry,0,0.5,0.5,12,1,2.1972246
312050005,2017,0.57399553,0.31944445,Wood processing and wood product industry,0,0.5625,0.6875,13.333333,1,2.7080503
312050008,2017,0.23456268,0.81944442,Metal product industry,0,0.33333334,0.41666669,,1,1.0986123
312050009,2017,0.095966153,0.56944442,"Leather, fur, feathers and footwear industry",0,,0.60416669,9,1,1.3862944
312050010,2017,0.7719022,0.56944442,Nonmetallic mineral products industry,0,0.8125,0.75,,1,1.3862944
312050011,2017,-2.3582575,0.3611111,Clothing ,0,0.79166669,0.66666669,9,0,1.9459101
312050013,2017,0.13826884,0.4861111,Textile Industry,0,0.35416669,0.3125,14,1,2.4849067
312050014,2017,0.3287608,0.52430558,Wood processing and wood product industry,0,,0.60416669,15.333333,1,2.1972246
312050015,2017,,0.027777778,Farm and sideline food processing,0,,,,0,2.7725887
312050016,2017,,0.027777778,Rubber and plastic products industry,0,,,,0,2.1972246
312050017,2017,-1.498147,,General equipment manufacturing industry,0,,,,0,1.9459101
312050019,2017,-0.37718961,0.55902779,Rubber and plastic products industry,0,1,0.6875,14,1,1.6094379
312050020,2017,-1.1904088,0.63194442,Clothing ,0,,0.45833334,14,1,1.0986123
312050021,2017,-0.23168701,0.4548611,Wood processing and wood product industry,0,0.6875,0.52083331,,0,2.0794415
312050022,2017,,0.33680555,"Education, art, sport and entertainment product",0,0.35416669,0.25,,0,2.0794415
312050023,2017,0.71341825,0.4201389,Nonmetallic mineral products industry,0,0.60416669,0.66666669,14.333333,0,2.0794415
312050025,2017,0.23610564,0.72916669,Nonmetallic mineral products industry,0,0.875,0.875,13.5,1,2.5649493
401031005,2017,2.4784203,0.35069445,Nonmetallic mineral products industry,0,0.66666669,0.47916669,16,0,2.9444389
401031006,2017,2.0002437,0.3611111,Electrical machinery and equipment,0,0.75,0.75,15.666667,1,2.6390574
401031009,2017,0.059739947,0.2361111,"Railway, ship and other transportation equipment manufacturing",1,0.75,0.75,15,1,3.0910425
401031010,2017,,0.3576389,General equipment manufacturing industry,1,0.75,0.6875,17,1,3.1780539
401031011,2017,-1.2495304,0.3125,"Education, art, sport and entertainment product",1,0.66666669,0.58333331,16,1,3.6375861
401031012,2017,-0.32456392,0.2361111,Clothing ,0,0.54166669,0.35416669,12.5,0,2.8332133
401031013,2017,-2.2116144,0.4861111,Food manufacturing,0,0.75,0.75,12,1,2.8903718
401031016,2017,-0.21335477,0.44444445,Special equipment manufacturing industry,0,0.47916669,0.54166669,15,1,2.0794415
401031019,2017,0.80757111,0.76041669,"Leather, fur, feathers and footwear industry",0,0.5625,0.5625,12,0,2.4849067
401031025,2017,0.15397395,0.25347221,Instrument manufacturing industry,0,0.875,0.79166669,,1,2.3025851
401031032,2017,,0.37152779,"Computer, communications and other electronic equipment",0,0.875,0.875,17,1,2.7725887
401031033,2017,1.6963167,0.48958334,General equipment manufacturing industry,0,0.72916669,0.72916669,16,1,3.1780539
401031034,2017,-0.065220334,0.027777778,Metal product industry,0,0.75,0.6875,13.5,1,3.4339871
401031036,2017,1.2396905,0.5486111,"Leather, fur, feathers and footwear industry",0,0.47916669,0.47916669,14,0,2.9957323
401031052,2017,,0.44444445,Printing,0,0.29166669,0.375,,0,1.7917595
401031065,2017,-1.3056718,0.3611111,"Education, art, sport and entertainment product",0,0.4375,0.4375,,1,0.69314718
401031070,2017,-3.153734,0.027777778,Metal product industry,0,0.4375,0.4375,12,0,1.0986123
401031081,2017,1.9932389,0.66319442,"Computer, communications and other electronic equipment",0,0.72916669,0.66666669,,,2.9444389
401031101,2017,0.41860726,0.54166669,Paper and paper product industry,0,0.75,0.75,13.5,0,2.8332133
401031102,2017,-0.81009799,0.36805555,"Computer, communications and other electronic equipment",0,0.66666669,0.66666669,,0,1.6094379
401031103,2017,-1.292787,0.33333334,Metal product industry,0,0.4375,0.6875,15,1,2.3978953
401031104,2017,1.6065114,0.64930558,"Railway, ship and other transportation equipment manufacturing",0,,0.5,19,1,2.6390574
401031105,2017,0.10003874,0.34375,Metal product industry,0,0.60416669,0.625,14,1,2.4849067
401031106,2017,1.0456389,0.51041669,Electrical machinery and equipment,0,0.72916669,0.72916669,15.666667,1,2.8903718
401031107,2017,-1.2285143,0.31944445,Special equipment manufacturing industry,0,0.29166669,0.29166669,10.5,1,1.7917595
401031108,2017,,0.56944442,Electrical machinery and equipment,1,0.8125,0.8125,19,1,2.6390574
401031109,2017,-0.68088347,0.27777779,Nonmetallic mineral products industry,0,,,12,0,2.0794415
401031110,2017,0.023774456,0.43055555,"Computer, communications and other electronic equipment",0,0.72916669,0.41666669,14,1,2.9957323
401031114,2017,0.40783337,0.3611111,Special equipment manufacturing industry,0,,,12,0,0
401032001,2017,2.1203265,0.4861111,Chemical industry,0,0.5625,0.45833334,12,1,1.6094379
401032002,2017,-0.41113126,0.5486111,"Leather, fur, feathers and footwear industry",0,0.625,0.5,12,0,2.0794415
401032003,2017,0.21897738,0.55902779,Special equipment manufacturing industry,0,0.6875,0.6875,13.5,0,3.0445225
401032004,2017,0.51746929,0.5625,Rubber and plastic products industry,0,0.66666669,0.60416669,15.5,1,3.2188759
401032005,2017,2.0980854,0.75,Food manufacturing,0,0.39583334,0.52083331,14.333333,1,2.3978953
401032006,2017,3.1634734,0.52777779,Nonferrous metal industry,1,0.6875,0.6875,15.333333,1,1.6094379
401032007,2017,-0.97958922,0.3611111,"Wine, beverage and refined tea manufacturing",0,0.75,0.75,15.5,1,1.3862944
401032008,2017,2.8584218,0.4826389,Automobile manufacturing industry,0,0.58333331,0.45833334,16,1,3.6375861
401032009,2017,-3.3165133,0.6388889,Metal product industry,0,0.875,0.75,10.5,0,1.9459101
401032010,2017,2.1267638,0.65972221,"Wine, beverage and refined tea manufacturing",0,0.52083331,0.52083331,15,1,2.4849067
401032013,2017,0.81922495,0.35416666,Printing,0,0.47916669,0.66666669,15.333333,1,3.0910425
401032014,2017,1.181228,0.5138889,Pharmaceutical industry,0,0.58333331,0.52083331,13,1,3.2580965
401032015,2017,1.7500695,0.77083331,Food manufacturing,0,0.9375,0.9375,15.333333,1,3.2188759
401032019,2017,0.51575935,0.47222221,Food manufacturing,0,0.6875,0.6875,14.666667,0,2.3978953
401032021,2017,0.72669291,0.56944442,Electrical machinery and equipment,0,0.6875,0.6875,14.333333,0,2.1972246
401033003,2017,-0.74694884,0.5798611,Chemical industry,0,0.60416669,0.72916669,12,0,2.7080503
401033004,2017,0.053107291,0.52777779,Furniture manufacturing,0,0.41666669,0.54166669,13.5,0,2.1972246
401033005,2017,-0.76896036,0.42708334,Nonmetallic mineral products industry,0,0.5625,0.5625,12,0,2.5649493
401033006,2017,1.5916353,0.40972221,Ferrous metal industry,0,0.70833331,0.77083331,13,1,2.7080503
401033007,2017,0.46345195,0.45833334,Food manufacturing,0,0.5625,0.625,12.333333,1,2.3025851
401033008,2017,,0.43402779,Pharmaceutical industry,0,0.625,0.6875,,1,2.7080503
401033010,2017,-0.79971164,0.79166669,Farm and sideline food processing,0,,,12,0,1.3862944
401033011,2017,-0.5478344,0.83333331,Rubber and plastic products industry,1,0.52083331,0.52083331,13.333333,1,2.1972246
401033012,2017,-0.003785185,0.6736111,Automobile manufacturing industry,0,0.41666669,0.3125,13,1,2.7080503
401033014,2017,-2.806972,0.34027779,Furniture manufacturing,0,,0.5625,9,0,2.1972246
401033016,2017,-0.85328269,0.56597221,Nonmetallic mineral products industry,0,0.6875,0.6875,9,0,1.9459101
401033017,2017,0.21505509,0.4861111,Chemical industry,0,,,12,1,1.6094379
401033018,2017,-1.0523388,0.4236111,"Wine, beverage and refined tea manufacturing",0,0.5625,0.5625,14,1,2.4849067
401033019,2017,1.2265828,0.55555558,Rubber and plastic products industry,0,0.66666669,0.79166669,12,1,2.1972246
401033021,2017,-1.2011933,0.56944442,"Leather, fur, feathers and footwear industry",0,0.25,0.25,6,1,2.0794415
401033022,2017,1.119252,0.39930555,Special equipment manufacturing industry,0,0.5,0.6875,12,1,1.0986123
401034001,2017,-0.65685189,0.2986111,Wood processing and wood product industry,0,,,13.5,0,1.3862944
401034003,2017,1.0074122,0.65972221,"Computer, communications and other electronic equipment",0,0.8125,0.875,14.666667,1,1.9459101
401034004,2017,0.75870633,0.41319445,Furniture manufacturing,0,0.6875,0.52083331,12.333333,1,2.4849067
401034005,2017,-1.0167605,0.2048611,Chemical industry,0,,,10.5,0,2.0794415
401034006,2017,,0.79166669,Electrical machinery and equipment,0,0.47916669,0.58333331,,,1.7917595
401034007,2017,1.3304648,0.45833334,Furniture manufacturing,0,,0.91666669,13.333333,1,2.0794415
401034008,2017,0.62956357,0.43402779,Nonmetallic mineral products industry,0,,0.58333331,15,0,2.9444389
401034011,2017,1.1014494,0.5798611,Furniture manufacturing,0,0.60416669,0.52083331,14.333333,1,2.0794415
401034013,2017,-0.71780014,0.21180555,Printing,0,,,10.5,0,2.8332133
401034014,2017,1.5210989,0.6076389,Rubber and plastic products industry,0,0.85416669,0.8125,14.333333,1,2.9444389
401034016,2017,0.44163033,0.6736111,"Computer, communications and other electronic equipment",0,0.39583334,0.66666669,11,0,1.3862944
401034018,2017,,0.27430555,Nonmetallic mineral products industry,0,,,15,1,2.1972246
401034019,2017,-0.23027703,0.30208334,"Leather, fur, feathers and footwear industry",0,0.25,,10.5,0,3.1780539
401034021,2017,0.64870834,0.56944442,Furniture manufacturing,0,0.52083331,0.52083331,13,1,1.6094379
401034023,2017,0.006773822,0.68402779,Printing,0,0.625,0.9375,12.333333,0,2.0794415
401034025,2017,-0.53333479,0.52777779,Rubber and plastic products industry,0,0.47916669,0.39583334,15,0,1.7917595
402035001,2017,0.46583551,0.6423611,Nonmetallic mineral products industry,0,0.60416669,0.60416669,10.5,1,2.9957323
402035002,2017,1.7804633,0.3611111,"Leather, fur, feathers and footwear industry",0,0.54166669,0.45833334,13,1,1.9459101
402035003,2017,,0.56944442,General equipment manufacturing industry,0,,,9,0,1.9459101
402035005,2017,0.67258787,0.35416666,Rubber and plastic products industry,0,0.60416669,,9,0,2.7725887
402035006,2017,,0.3888889,General equipment manufacturing industry,0,0.39583334,0.52083331,6,0,1.6094379
402035007,2017,0.79385591,0.39930555,Wood processing and wood product industry,0,,,9,0,2.3025851
402035008,2017,0.67779922,0.67708331,General equipment manufacturing industry,0,0.66666669,0.66666669,12,1,3.0910425
402035010,2017,1.4031894,0.3888889,"Wine, beverage and refined tea manufacturing",0,0.29166669,0.29166669,15,0,2.6390574
402035011,2017,0.465161,0.5763889,Nonmetallic mineral products industry,0,0.625,0.625,7.5,0,1.7917595
402035012,2017,-0.85512245,0.65972221,Nonmetallic mineral products industry,0,0.25,0.6875,9,0,1.6094379
402035013,2017,0.72558773,0.44097221,Nonmetallic mineral products industry,0,0.8125,0.60416669,10.5,0,2.3025851
402035014,2017,0.39686868,0.5138889,"Wine, beverage and refined tea manufacturing",0,0.5625,0.47916669,15,1,3.0910425
402035015,2017,0.71098512,0.11111111,Farm and sideline food processing,0,,,10.5,0,3.0910425
402035017,2017,0.2673119,0.44444445,Nonmetallic mineral products industry,0,0.375,0.52083331,10.5,0,1.6094379
402035019,2017,-1.6937771,0.52777779,General equipment manufacturing industry,0,0.6875,,10.5,0,2.8332133
403036002,2017,,0.027777778,Nonferrous metal industry,0,,,12,0,2.6390574
403036003,2017,-0.93243122,0.4201389,Rubber and plastic products industry,0,0.875,0.9375,9,1,1.3862944
403036004,2017,-1.7516311,0.38541666,Nonmetallic mineral products industry,0,1,0.9375,10,0,2.0794415
403036005,2017,-0.7312876,0.47916666,"Wine, beverage and refined tea manufacturing",0,0.75,0.6875,12,1,2.7725887
403036010,2017,-1.8319364,0.2951389,Nonmetallic mineral products industry,0,,,12,1,1.7917595
403036013,2017,-0.78851885,0.34375,Nonmetallic mineral products industry,0,0.4375,0.54166669,10.5,1,2.0794415
403036015,2017,-0.48136297,0.22569445,Special equipment manufacturing industry,0,0.60416669,0.66666669,14.333333,1,1.9459101
403036017,2017,-0.8700428,0.12152778,"Wine, beverage and refined tea manufacturing",0,0.6875,0.60416669,9,0,2.9957323
403036018,2017,0.21342711,0.47916669,Nonmetallic mineral products industry,0,0.375,0.35416669,12,0,1.9459101
403036020,2017,1.7903024,0.59375,"Wine, beverage and refined tea manufacturing",0,0.75,0.75,13.333333,0,2.0794415
403036021,2017,0.96253139,0.59722221,Rubber and plastic products industry,0,0.75,0.75,15,0,1.3862944
403036024,2017,1.2507095,0.45833334,Nonmetallic mineral products industry,0,1,0.91666669,10.5,1,2.9957323
403036028,2017,,0.58333331,Nonmetallic mineral products industry,0,0.75,0.75,13,1,2.7080503
403036033,2017,0.11434779,0.73958331,Nonmetallic mineral products industry,0,0.75,0.58333331,12,0,2.8903718
403036034,2017,1.1310451,0.7326389,Nonmetallic mineral products industry,0,0.75,0.58333331,8,0,2.1972246
404037001,2017,-0.21792383,0.4861111,Chemical industry,0,0.625,0.625,16,0,3.2188759
404037002,2017,-0.15416741,0.31944445,General equipment manufacturing industry,0,,,14,0,2.6390574
404037003,2017,1.5808916,0.50694442,Chemical industry,0,0.875,1,16,1,3.1780539
404037004,2017,-2.985744,0.19444445,General equipment manufacturing industry,0,0.60416669,0.6875,12,0,2.9957323
404037005,2017,-1.2801926,0.4861111,General equipment manufacturing industry,0,0.41666669,0.20833334,10.5,0,2.8903718
404037006,2017,0.34264237,0.29166666,Electrical machinery and equipment,0,0.29166669,0.29166669,9,1,2.3978953
404037007,2017,-0.38929483,0.4861111,Chemical industry,0,0.5,0.625,13.5,1,2.1972246
404037009,2017,-0.55210096,0.4513889,General equipment manufacturing industry,0,0.66666669,0.375,12,0,3.0445225
404037010,2017,-1.6740402,0.35069445,General equipment manufacturing industry,0,0.5,0.5,9,1,2.5649493
404037011,2017,0.77188414,0.81944442,Food manufacturing,0,0.6875,0.6875,15.666667,1,3.0910425
404037012,2017,-0.020307386,0.027777778,Electrical machinery and equipment,0,0.5625,0.4375,12,1,2.8332133
404037013,2017,0.05098857,0.47569445,Special equipment manufacturing industry,0,0.60416669,0.54166669,15,0,2.4849067
404037014,2017,-1.4219762,0.31944445,Metal product industry,0,0.4375,0.25,10.5,1,2.9444389
404037015,2017,0.46747267,0.6736111,General equipment manufacturing industry,0,0.45833334,0.39583334,10,0,2.9444389
404037016,2017,-0.18085314,0.58333331,General equipment manufacturing industry,0,0.47916669,0.47916669,15,0,2.9444389
405038002,2017,-0.69280338,0.49652779,Paper and paper product industry,0,0.45833334,0.47916669,19,1,2.0794415
405038010,2017,-0.49183393,0.6423611,Others,0,0.75,0.5,12,0,2.5649493
405038011,2017,-2.2821493,0.4236111,Farm and sideline food processing,0,0.6875,0.8125,15,0,2.5649493
405038013,2017,-2.6508434,0.39930555,"Education, art, sport and entertainment product",0,0.375,0.5,10.5,0,2.7725887
405038014,2017,-1.5059166,0.47222221,Metal product industry,0,0.83333331,,14,1,2.3978953
405038015,2017,-0.93684119,0.44444445,Rubber and plastic products industry,0,0.20833334,0.27083334,14,0,2.9444389
405038018,2017,,0.59027779,Special equipment manufacturing industry,0,0.54166669,0.60416669,14,1,2.3025851
405038019,2017,-0.29339501,0.6701389,Textile Industry,0,0.6875,0.47916669,12,0,1.7917595
405038025,2017,-0.94758517,0.52083331,Farm and sideline food processing,0,0.625,0.6875,10.5,0,2.5649493
405038028,2017,0.38335294,0.70833331,Special equipment manufacturing industry,0,0.58333331,0.58333331,16,1,2.8332133
405038030,2017,,0.68055558,Automobile manufacturing industry,0,0.58333331,0.52083331,9,,2.0794415
405038042,2017,1.3265249,0.68055558,General equipment manufacturing industry,0,0.5625,0.6875,14.333333,1,2.3025851
405038044,2017,-0.99802023,0.5138889,General equipment manufacturing industry,0,0.625,0.625,14,1,1.0986123
405038045,2017,-0.69395882,0.54166669,Printing,0,0.375,0.6875,12,0,1.7917595
405038046,2017,-0.29362291,0.62152779,Electrical machinery and equipment,0,0.64583331,0.64583331,12,1,2.9957323
405038048,2017,,0.35416666,"Wine, beverage and refined tea manufacturing",0,0.33333334,,14.333333,1,2.6390574
405039001,2017,-0.6806643,0.41319445,General equipment manufacturing industry,0,0.29166669,,15.5,1,2.6390574
405039002,2017,0.5661242,0.56944442,Electrical machinery and equipment,0,0.625,0.6875,10,1,2.9957323
405039003,2017,-1.204309,0.40277779,"Leather, fur, feathers and footwear industry",0,0.66666669,0.6875,11,1,2.6390574
405039005,2017,-1.0063198,0.28819445,Pharmaceutical industry,0,0.25,0.39583334,12,0,2.4849067
405039006,2017,-2.4319029,0.52083331,"Computer, communications and other electronic equipment",0,,0.375,12,1,1.6094379
405039007,2017,0.089049764,0.46180555,Ferrous metal industry,0,0.54166669,0.54166669,,0,2.4849067
405039009,2017,-1.2428163,0.44444445,General equipment manufacturing industry,1,0.66666669,0.66666669,15,1,3.3672957
405039010,2017,0.1719041,0.53472221,Pharmaceutical industry,1,0.54166669,0.47916669,13.5,0,2.8332133
