id_n,year,income,debt_r,FinanceCF,Inv,lAsset/Size,cash,Inv_income,OperationCF,M&A
2337,2019,0.07119 ,0.13788 ,0.01263 ,,20.43320 ,0.05255 ,0.00137 ,0,0
83,2013,20.74953 ,0.13761 ,2.35072 ,5.93152 ,20.21674 ,0.12118 ,9.28603 ,3,0
83,2016,12.86603 ,0.13761 ,-7.65966 ,2.52687 ,20.21674 ,0.12118 ,4.06684 ,15,0
548,2017,13.50272 ,0.13757 ,12.49815 ,,18.77043 ,0.21075 ,3.59571 ,19,0
1628,2015,2.23241 ,0.13741 ,2.50315 ,0.00000 ,21.06552 ,0.68572 ,-0.02980 ,0,0
1302,2013,-0.08708 ,0.13693 ,0.19296 ,0.08057 ,20.23032 ,0.45316 ,-0.00763 ,0,0
1302,2018,0.27371 ,0.13693 ,0.04214 ,0.27101 ,20.23032 ,0.45316 ,,0,0
934,2013,2.62508 ,0.13687 ,10.18007 ,1.48722 ,19.34573 ,0.23954 ,2.24324 ,2,0
934,2018,5.90167 ,0.13687 ,-7.28213 ,1.52318 ,19.34573 ,0.23954 ,3.87345 ,3,0
813,2016,3.59161 ,0.13640 ,1.55390 ,0.89544 ,22.02457 ,0.10671 ,-0.12204 ,-1,0
813,2019,7.89730 ,0.13640 ,-1.27380 ,1.29278 ,22.02457 ,0.10671 ,0.02635 ,8,0
1175,2018,0.00036 ,0.13626 ,-0.00718 ,,24.34455 ,0.03664 ,,0,0
581,2010,0.24226 ,0.13564 ,0.58258 ,0.00971 ,22.61941 ,0.00347 ,0.00003 ,0,0
1378,2014,4.27444 ,0.13556 ,1.22975 ,0.00000 ,21.26228 ,0.00511 ,0.00000 ,6,0
1628,2019,3.85399 ,0.13541 ,14.76377 ,6.05664 ,21.26191 ,0.60065 ,-0.00751 ,-3,0
400,2016,0.62977 ,0.13518 ,2.15881 ,0.79067 ,20.66695 ,0.00184 ,0.00213 ,-1,1
1882,2010,8.63721 ,0.13509 ,-3.04773 ,0.00000 ,18.82420 ,0.06955 ,0.00879 ,7,0
1882,2015,11.19714 ,0.13508 ,-0.01458 ,41.86819 ,18.82420 ,0.06955 ,0.02355 ,7,0
867,2019,0.88469 ,0.13479 ,-0.60283 ,0.01512 ,21.75714 ,0.01263 ,0.04065 ,1,0
1899,2013,24.69142 ,0.13478 ,-14.41543 ,0.00000 ,17.19613 ,0.47263 ,0.07527 ,22,0
291,2013,14.49679 ,0.13473 ,11.46585 ,5.36376 ,19.66793 ,0.11597 ,0.07757 ,31,1
291,2018,4.40133 ,0.13473 ,-9.92309 ,,19.66793 ,0.11597 ,,11,1
209,2017,-0.17495 ,0.13448 ,0.35370 ,0.02012 ,19.77570 ,0.07414 ,,0,0
209,2012,-0.15974 ,0.13448 ,0.05824 ,0.00000 ,19.77570 ,0.07414 ,0.00000 ,0,1
2337,2018,0.09477 ,0.13419 ,-0.00143 ,0.00568 ,20.24077 ,0.04123 ,,0,0
884,2016,6.76428 ,0.13393 ,11.17247 ,9.95374 ,20.38786 ,0.66236 ,1.48626 ,6,0
884,2012,3.97128 ,0.13393 ,2.18168 ,0.16860 ,20.38786 ,0.66236 ,0.00000 ,1,0
1555,2018,-0.23001 ,0.13337 ,-0.28140 ,0.00094 ,21.95078 ,0.27632 ,-0.00273 ,0,0
555,2011,0.51462 ,0.13329 ,0.51676 ,0.02807 ,21.17289 ,0.43685 ,0.00000 ,0,0
874,2015,0.10733 ,0.13323 ,-0.02290 ,0.02422 ,23.44258 ,0.00800 ,0.01390 ,0,1
874,2017,0.16434 ,0.13322 ,-0.03192 ,0.31961 ,23.44258 ,0.00800 ,0.02230 ,0,0
1685,2011,0.25689 ,0.13306 ,-0.04546 ,0.38979 ,20.86245 ,,0.02121 ,0,0
323,2008,3.53113 ,0.13260 ,-22.40441 ,0.00395 ,19.24582 ,0.00131 ,0.87358 ,37,0
3918,2018,0.19272 ,0.13241 ,0.05016 ,,21.45200 ,0.06228 ,,0,0
3918,2013,0.07016 ,0.13241 ,0.02788 ,0.00000 ,21.45200 ,0.06228 ,0.00000 ,0,0
8108,2010,-0.00359 ,0.13224 ,0.00678 ,0.00000 ,22.58059 ,0.11537 ,0.00000 ,0,0
152,2012,4.21520 ,0.13213 ,0.54670 ,0.00000 ,20.30521 ,0.17282 ,1.96085 ,3,0
123,2019,3.32161 ,0.13184 ,4.62636 ,,21.95757 ,0.12224 ,0.15493 ,2,0
579,2013,0.27468 ,0.13129 ,0.46262 ,0.00004 ,22.38687 ,0.01130 ,0.05457 ,1,1
3315,2016,0.19729 ,0.13124 ,-0.12912 ,1.06806 ,20.93808 ,0.59748 ,-0.00443 ,0,0
1270,2017,1.81061 ,0.13110 ,-0.71490 ,,20.33121 ,0.15162 ,,1,0
813,2011,2.80247 ,0.13033 ,1.91830 ,0.01379 ,22.06782 ,0.02179 ,0.03177 ,-1,0
956,2017,9.07557 ,0.13027 ,11.78017 ,,18.70322 ,0.69745 ,1.61120 ,20,0
3918,2019,0.05460 ,0.12969 ,-0.03061 ,,23.03607 ,0.65317 ,,0,0
581,2014,1.33929 ,0.12945 ,-0.51917 ,0.00000 ,19.02496 ,0.38565 ,-1.82059 ,3,0
67,2011,0.29689 ,0.12941 ,0.26985 ,0.00000 ,22.48524 ,0.43528 ,0.00000 ,0,0
2371,2018,0.00033 ,0.12886 ,0.00093 ,0.00025 ,24.17497 ,0.07016 ,0.00043 ,0,1
853,2014,-0.02680 ,0.12877 ,0.19732 ,0.00252 ,21.41480 ,0.05115 ,-0.00060 ,0,1
853,2018,0.01649 ,0.12877 ,0.10243 ,0.01262 ,21.41480 ,0.05115 ,-0.00112 ,0,0
840,2011,0.00205 ,0.12735 ,0.00299 ,0.00000 ,23.17780 ,0.07724 ,0.00000 ,0,1
1206,2011,0.00809 ,0.12715 ,0.00345 ,0.00000 ,21.31318 ,0.34452 ,0.00000 ,0,0
1206,2016,0.14859 ,0.12715 ,-0.13472 ,,21.31318 ,0.34452 ,,0,0
2039,2015,25.92081 ,0.12620 ,133.43517 ,11.15024 ,18.63335 ,0.80883 ,6.27420 ,-29,1
548,2018,31.39477 ,0.12571 ,-24.06425 ,,18.79069 ,0.24750 ,19.22100 ,22,0
817,2012,12.75843 ,0.12561 ,2.07517 ,0.00000 ,20.08266 ,,0.00467 ,2,0
1882,2011,18.14517 ,0.12557 ,-6.48586 ,3.09801 ,18.11626 ,0.13744 ,0.02508 ,6,0
1205,2019,0.34029 ,0.12553 ,-0.89430 ,,21.34130 ,0.42982 ,0.37009 ,0,1
1205,2014,0.20706 ,0.12553 ,-2.70477 ,0.00485 ,21.34130 ,0.42982 ,0.06928 ,1,1
1330,2015,0.50432 ,0.12534 ,0.38603 ,0.00000 ,20.04607 ,0.69926 ,0.00000 ,-1,0
468,2013,0.12834 ,0.12483 ,-0.01865 ,0.00000 ,21.90113 ,0.11637 ,0.00000 ,0,0
468,2017,0.13684 ,0.12483 ,-0.08497 ,0.15745 ,21.90113 ,0.11637 ,,0,0
732,2017,1.92181 ,0.12461 ,12.99031 ,4.48827 ,18.39489 ,0.00000 ,-3.81698 ,37,1
884,2019,25.57357 ,0.12450 ,84.06225 ,127.64549 ,20.08856 ,0.54024 ,6.70862 ,-23,0
69,2010,0.21252 ,0.12436 ,0.05351 ,0.00612 ,21.28538 ,0.13341 ,0.10257 ,0,0
410,2017,19.23403 ,0.12421 ,4.03805 ,,19.88593 ,0.16983 ,16.46191 ,-7,0
410,2011,15.85242 ,0.12421 ,1.11887 ,35.77097 ,19.88593 ,0.16983 ,9.30427 ,-10,0
363,2018,0.73222 ,0.12421 ,-0.42730 ,0.02209 ,23.17773 ,0.02090 ,0.08347 ,0,1
2371,2019,-0.00032 ,0.12364 ,0.00073 ,0.00018 ,24.14093 ,0.05442 ,,0,1
2371,2014,0.00093 ,0.12364 ,0.00010 ,0.00000 ,24.14093 ,0.05770 ,0.00057 ,0,1
579,2012,0.19939 ,0.12342 ,0.23514 ,0.00000 ,22.44188 ,0.04168 ,0.04370 ,0,0
579,2017,0.43973 ,0.12342 ,0.06549 ,0.00269 ,22.44188 ,0.04168 ,0.00884 ,1,1
2371,2012,-0.02288 ,0.12281 ,0.00067 ,0.00000 ,24.14219 ,0.05793 ,0.00000 ,0,0
2371,2017,-0.00059 ,0.12281 ,0.00001 ,0.00065 ,24.14219 ,0.05453 ,0.00000 ,0,1
3898,2012,0.12963 ,0.12272 ,-0.09432 ,0.07471 ,23.10325 ,0.02558 ,0.00913 ,0,1
1789,2018,0.19994 ,0.12269 ,-0.00478 ,0.04010 ,20.58716 ,0.00296 ,,0,0
1786,2018,0.19752 ,0.12269 ,-0.01777 ,,20.58716 ,0.00296 ,,0,0
3800,2018,-0.07058 ,0.12267 ,-0.05646 ,0.08613 ,22.70251 ,0.01277 ,0.02212 ,1,0
548,2019,16.53481 ,0.12251 ,-7.75974 ,1.89276 ,18.81153 ,0.25649 ,8.40907 ,12,1
198,2013,1.02856 ,0.12243 ,2.28038 ,0.00000 ,18.93831 ,0.00164 ,-0.04960 ,4,1
670,2016,0.88744 ,0.12189 ,0.63297 ,,22.71402 ,0.15922 ,0.02554 ,3,0
3315,2013,0.40394 ,0.12182 ,2.20322 ,0.24237 ,19.93330 ,0.01557 ,0.00000 ,0,0
1302,2014,-0.11572 ,0.12168 ,0.00000 ,0.00000 ,20.18883 ,0.39272 ,0.02232 ,0,0
8108,2014,-0.00616 ,0.12107 ,0.01693 ,0.00088 ,22.74375 ,0.16356 ,-0.00016 ,0,0
3666,2013,0.03965 ,0.12089 ,0.02905 ,0.06835 ,18.80127 ,0.00053 ,0.00000 ,1,0
116,2010,0.02548 ,0.12083 ,0.02177 ,0.00000 ,24.36624 ,0.06385 ,0.00007 ,0,0
3311,2014,5.55161 ,0.12029 ,4.35103 ,0.44413 ,20.40730 ,0.67363 ,0.43634 ,-2,1
323,2010,6.09853 ,0.11981 ,-3.05167 ,0.25908 ,19.45236 ,0.00504 ,0.72974 ,1,0
2339,2013,0.01011 ,0.11978 ,0.00916 ,0.00000 ,20.31939 ,0.00360 ,0.00000 ,0,0
2339,2011,0.03132 ,0.11978 ,0.00693 ,0.00043 ,20.31939 ,0.00360 ,0.00000 ,0,0
1317,2017,0.64247 ,0.11974 ,0.41122 ,0.03133 ,20.34622 ,0.16128 ,0.06567 ,1,0
3377,2014,3.63994 ,0.11967 ,5.83585 ,0.69671 ,21.42669 ,0.01111 ,0.21516 ,-2,0
877,2018,0.09545 ,0.11949 ,-0.02525 ,0.00959 ,21.80693 ,0.02093 ,-0.00036 ,0,0
83,2019,8.88563 ,0.11937 ,2.31541 ,3.79119 ,20.58245 ,0.08595 ,1.92431 ,16,0
83,2014,11.88559 ,0.11937 ,-4.83339 ,1.03465 ,20.58245 ,0.08595 ,3.34475 ,2,0
3918,2017,0.11434 ,0.11916 ,-0.00005 ,,21.55739 ,0.00293 ,,0,0
1175,2013,-0.00073 ,0.11901 ,-0.00046 ,0.00000 ,24.23805 ,0.03842 ,0.00000 ,0,0
1175,2010,-0.01404 ,0.11901 ,-0.00281 ,0.00000 ,24.23805 ,0.03842 ,-0.00202 ,0,0
874,2014,0.09750 ,0.11883 ,-0.02419 ,0.00000 ,23.43446 ,0.04392 ,0.01070 ,0,0
1363,2014,2.06920 ,0.11842 ,0.59593 ,0.00000 ,19.24500 ,0.00474 ,0.01869 ,3,1
1633,2018,-0.01279 ,0.11822 ,-0.00134 ,,21.59588 ,0.20362 ,-0.00002 ,0,0
738,2016,0.34089 ,0.11788 ,-0.20481 ,0.00000 ,20.07755 ,0.52553 ,0.00072 ,0,0
209,2013,-0.11378 ,0.11770 ,-0.02491 ,0.00000 ,19.81377 ,0.05405 ,0.00000 ,0,1
551,2019,0.20424 ,0.11769 ,-0.20756 ,0.06198 ,21.50976 ,0.15281 ,0.02368 ,0,1
1555,2019,-0.37729 ,0.11722 ,0.00849 ,0.00132 ,22.03352 ,0.39762 ,,0,0
34,2010,0.02841 ,0.11667 ,0.00615 ,0.00000 ,25.10555 ,0.00099 ,0.00513 ,0,0
196,2010,-0.01020 ,0.11659 ,-0.04152 ,0.00000 ,23.57368 ,0.16571 ,0.00016 ,0,0
1579,2019,1.65886 ,0.11569 ,-0.23372 ,0.24073 ,20.30663 ,0.16927 ,,1,0
956,2019,6.18806 ,0.11559 ,6.98217 ,,19.68192 ,0.80443 ,0.60905 ,11,1
933,2013,-0.56036 ,0.11538 ,-2.04516 ,0.05001 ,20.94185 ,0.21896 ,-0.00873 ,4,0
1205,2017,0.25354 ,0.11531 ,-0.38336 ,,21.59821 ,0.45243 ,0.39714 ,0,1
1205,2012,-0.30102 ,0.11531 ,-0.92650 ,0.00000 ,21.59821 ,0.45243 ,-0.07583 ,0,0
579,2016,0.43395 ,0.11520 ,-0.26947 ,0.02752 ,22.50214 ,0.06354 ,0.02906 ,1,1
425,2011,1.39493 ,0.11513 ,0.27760 ,0.00000 ,20.35266 ,0.00085 ,0.18393 ,1,1
425,2015,2.27255 ,0.11513 ,-1.84027 ,17.37832 ,20.35266 ,0.00085 ,0.28297 ,2,1
425,2014,1.97448 ,0.11504 ,-0.14812 ,17.21372 ,20.34732 ,0.00188 ,0.25041 ,2,1
338,2006,0.04534 ,0.11455 ,-0.03735 ,0.00000 ,23.78029 ,0.04393 ,0.02712 ,0,1
884,2015,6.94017 ,0.11447 ,13.53296 ,6.01145 ,20.12221 ,0.55513 ,0.31488 ,8,0
1753,2019,-0.21896 ,0.11445 ,0.31835 ,3.20644 ,20.67845 ,0.41238 ,,0,0
956,2015,0.04568 ,0.11434 ,0.92367 ,0.02683 ,22.20172 ,0.09924 ,0.01436 ,0,1
956,2012,0.18318 ,0.11434 ,-0.00119 ,0.31474 ,22.20172 ,0.09924 ,0.02050 ,0,1
241,2018,-0.02595 ,0.11429 ,0.34046 ,,22.02237 ,0.02373 ,0.00244 ,0,1
1685,2010,0.16833 ,0.11415 ,0.78330 ,0.51403 ,20.97164 ,,,0,0
1683,2016,0.02206 ,0.11415 ,-0.00001 ,0.00000 ,20.97164 ,,0.00000 ,0,0
1569,2016,1.33347 ,0.11375 ,-0.28073 ,9.76711 ,19.05460 ,0.66507 ,-0.00354 ,2,0
1569,2018,1.84763 ,0.11375 ,-0.87744 ,4.35032 ,19.05460 ,0.66507 ,-0.00342 ,1,1
2005,2011,-0.00652 ,0.11359 ,-0.30887 ,0.53921 ,19.63461 ,0.00626 ,0.00000 ,1,0
241,2019,-0.01571 ,0.11338 ,0.44124 ,0.58769 ,22.07704 ,0.03693 ,-0.00042 ,0,0
1883,2011,2.71284 ,0.11322 ,-1.54952 ,0.00000 ,19.07840 ,0.00380 ,0.77280 ,2,1
241,2016,-0.03888 ,0.11321 ,0.00000 ,0.00000 ,22.34661 ,0.01144 ,0.00494 ,0,0
921,2009,0.00829 ,0.11312 ,-0.03261 ,0.00000 ,23.54393 ,0.00226 ,0.00026 ,0,0
1882,2014,7.34050 ,0.11300 ,0.71657 ,18.01106 ,19.19763 ,0.02724 ,0.01863 ,7,0
1882,2019,10.04304 ,0.11300 ,-6.40073 ,49.92739 ,19.19763 ,0.02724 ,0.01034 ,13,0
1071,2008,-0.89563 ,0.11269 ,3.40331 ,0.00000 ,21.99345 ,0.00027 ,-0.02290 ,0,0
2868,2019,0.67864 ,0.11225 ,1.34284 ,1.31129 ,22.38355 ,0.00028 ,0.68339 ,0,0
2869,2018,0.11957 ,0.11225 ,-0.02279 ,0.01957 ,22.38355 ,0.00028 ,-0.00398 ,0,1
3636,2013,2.86773 ,0.11205 ,-1.20972 ,0.00000 ,19.14574 ,0.07948 ,0.00000 ,1,0
410,2019,4.68135 ,0.11204 ,-2.22806 ,0.03756 ,19.83158 ,0.05898 ,2.85021 ,2,0
410,2018,7.21382 ,0.11204 ,-5.68075 ,0.03996 ,19.83158 ,0.05898 ,2.66572 ,1,0
272,2019,5.62950 ,0.11147 ,-6.05591 ,6.29394 ,20.34462 ,0.00122 ,0.28476 ,-3,0
272,2016,6.76854 ,0.11147 ,-13.14279 ,1.41066 ,20.34462 ,0.00122 ,0.27308 ,16,0
2005,2010,0.74208 ,0.11134 ,0.69720 ,0.21842 ,19.83634 ,0.00611 ,0.00000 ,1,0
2005,2007,0.31101 ,0.11134 ,0.17408 ,0.07257 ,19.83634 ,0.00611 ,,0,0
34,2014,0.01564 ,0.11104 ,-0.00631 ,0.00000 ,25.13145 ,0.03242 ,0.00323 ,0,0
8108,2013,-0.00812 ,0.11104 ,0.01148 ,0.00000 ,22.77648 ,0.14895 ,0.00000 ,0,0
8108,2018,-0.00979 ,0.11104 ,-0.00225 ,0.00042 ,22.77648 ,0.14895 ,-0.00015 ,0,1
3898,2014,0.16011 ,0.11079 ,-0.02313 ,0.26152 ,23.56857 ,0.11958 ,0.00707 ,0,1
3898,2019,0.17043 ,0.11079 ,-0.02948 ,0.78889 ,23.56857 ,0.11958 ,0.00550 ,0,0
152,2016,3.92433 ,0.11071 ,-1.25130 ,0.68452 ,20.67911 ,0.34001 ,1.28046 ,2,0
152,2019,9.56050 ,0.11071 ,-6.66548 ,,20.67911 ,0.34001 ,1.31721 ,8,1
2869,2019,0.11382 ,0.11045 ,0.02699 ,0.03938 ,22.45512 ,0.00010 ,-0.00046 ,0,0
152,2018,9.46271 ,0.11025 ,9.42797 ,1.29229 ,20.59960 ,0.32065 ,1.29128 ,2,1
153,2016,0.44324 ,0.11025 ,0.07140 ,,20.59960 ,0.32065 ,0.00057 ,0,0
881,2011,0.65876 ,0.11008 ,1.36951 ,0.03942 ,21.92627 ,0.00484 ,0.00287 ,0,1
2001,2019,1.42703 ,0.10922 ,-0.05291 ,0.74020 ,19.64585 ,0.00593 ,,2,1
209,2016,-0.55987 ,0.10814 ,0.43451 ,0.03321 ,19.80820 ,0.05018 ,,0,0
882,2012,1.11090 ,0.10811 ,0.16151 ,5.79250 ,20.01130 ,0.72207 ,0.93551 ,0,0
34,2013,0.01563 ,0.10806 ,0.01465 ,0.00000 ,25.18967 ,0.03236 ,0.00456 ,0,0
34,2018,0.03129 ,0.10806 ,-0.01403 ,,25.18967 ,0.02377 ,0.00461 ,0,0
1060,2010,0.10835 ,0.10701 ,0.32719 ,0.00000 ,19.91660 ,0.92812 ,0.05916 ,0,1
493,2013,0.35933 ,0.10669 ,0.08856 ,0.00000 ,21.92466 ,0.11702 ,0.00000 ,1,0
1666,2011,0.13390 ,0.10651 ,0.00162 ,0.00000 ,21.64301 ,0.14455 ,-0.00053 ,0,0
1302,2019,0.32192 ,0.10644 ,-0.13676 ,,20.08951 ,0.00260 ,-0.00012 ,1,0
933,2014,0.43375 ,0.10622 ,-1.32851 ,0.01838 ,21.03010 ,0.23822 ,0.00138 ,3,0
1206,2015,0.12681 ,0.10616 ,0.25363 ,0.11278 ,21.21158 ,0.11590 ,0.00000 ,0,1
3377,2016,3.72034 ,0.10615 ,-8.27065 ,3.75410 ,21.55042 ,0.07744 ,0.00505 ,8,0
3315,2014,0.59750 ,0.10538 ,-0.10807 ,0.00000 ,19.87785 ,0.00614 ,0.00000 ,1,0
956,2018,5.97676 ,0.10529 ,3.24171 ,,19.49109 ,0.84794 ,0.99386 ,11,1
2339,2010,2.26080 ,0.10500 ,0.04111 ,0.00405 ,20.20823 ,0.00022 ,-0.03651 ,0,0
102,2014,-0.22313 ,0.10484 ,1.59248 ,1.81828 ,19.68336 ,0.01898 ,-0.00115 ,0,0
102,2019,0.30259 ,0.10484 ,0.67143 ,,19.68336 ,0.01898 ,,1,0
2382,2012,1.99849 ,0.10466 ,-0.43094 ,2.02146 ,19.10758 ,0.00273 ,-0.02035 ,1,0
210,2015,-1.24281 ,0.10419 ,-0.42993 ,0.00000 ,19.83736 ,0.02793 ,-0.00674 ,0,0
493,2016,0.05319 ,0.10407 ,1.51051 ,0.39368 ,21.81508 ,0.00086 ,,1,1
8108,2017,-0.00575 ,0.10393 ,-0.00111 ,,22.73657 ,0.18546 ,-0.00015 ,0,0
1789,2017,0.14146 ,0.10391 ,0.33250 ,,20.60264 ,0.00459 ,,0,0
1633,2019,-0.02097 ,0.10374 ,0.00122 ,,21.65038 ,0.11748 ,,0,0
322,2014,1.57953 ,0.10373 ,1.65271 ,0.10316 ,19.90023 ,0.16774 ,0.01655 ,1,0
934,2017,4.93980 ,0.10355 ,-4.36460 ,1.67676 ,19.48201 ,0.36552 ,2.91505 ,4,0
1618,2011,16.94799 ,0.10340 ,60.83576 ,1.44298 ,19.79268 ,0.05658 ,0.14202 ,-32,0
83,2017,13.50885 ,0.10326 ,-0.59000 ,3.88393 ,20.48213 ,0.04539 ,2.28705 ,6,0
347,2009,1.24680 ,0.10205 ,2.18510 ,0.20330 ,20.37144 ,0.02979 ,0.25021 ,4,0
322,2016,1.18421 ,0.10170 ,-1.29979 ,0.03974 ,19.56475 ,0.00608 ,0.03688 ,4,0
322,2019,17.23707 ,0.10170 ,-9.07404 ,2.57057 ,19.56475 ,0.00257 ,0.74585 ,25,1
67,2018,-0.10387 ,0.10157 ,,,21.34208 ,0.18424 ,,0,0
3900,2018,2.30509 ,0.10099 ,12.84469 ,8.50951 ,21.95551 ,0.41020 ,0.14585 ,-5,1
2163,2019,0.99899 ,0.10078 ,1.53782 ,0.40073 ,20.41459 ,0.12262 ,-0.02012 ,1,0
999,2016,0.27814 ,0.10064 ,-0.25737 ,0.00000 ,20.97019 ,0.19337 ,-0.02110 ,0,0
934,2014,2.60113 ,0.10002 ,-0.27416 ,1.24009 ,19.52390 ,0.05522 ,1.96910 ,1,0
661,2015,-0.90491 ,0.09992 ,-0.30911 ,0.08507 ,21.19651 ,0.38478 ,0.02443 ,0,0
2883,2013,8.78200 ,0.09983 ,-4.31348 ,9.96517 ,20.56808 ,0.00507 ,0.45725 ,10,0
2883,2016,-13.78958 ,0.09983 ,-5.74774 ,17.75178 ,20.56808 ,0.00507 ,0.24383 ,3,0
1813,2019,1.11745 ,0.09982 ,0.63071 ,0.05274 ,23.22368 ,0.19750 ,0.28284 ,0,0
1813,2014,0.38117 ,0.09982 ,0.28531 ,0.15444 ,23.22368 ,0.19750 ,0.12654 ,0,0
153,2015,0.50835 ,0.09959 ,0.49284 ,0.02517 ,20.59770 ,0.28050 ,0.00000 ,0,0
153,2018,0.24421 ,0.09959 ,0.16840 ,0.15503 ,20.59770 ,0.28050 ,-0.00089 ,0,0
880,2018,0.70886 ,0.09913 ,1.32770 ,0.16120 ,22.14563 ,0.01527 ,0.00374 ,1,0
880,2013,1.87486 ,0.09913 ,-1.42648 ,0.09310 ,22.14563 ,0.01527 ,0.00289 ,2,0
6068,2019,0.21273 ,0.09901 ,0.08795 ,0.39093 ,21.37761 ,0.71190 ,,0,1
1322,2015,0.28456 ,0.09897 ,0.68176 ,0.36375 ,20.69325 ,0.00028 ,0.00124 ,0,0
1219,2014,0.62381 ,0.09776 ,-0.43137 ,0.00000 ,20.44244 ,0.00153 ,0.04006 ,0,0
152,2015,4.23814 ,0.09770 ,7.18829 ,0.34647 ,20.61375 ,0.42327 ,0.88055 ,2,0
152,2017,6.90301 ,0.09770 ,3.24500 ,0.08144 ,20.61375 ,0.42327 ,1.54903 ,3,0
3377,2017,2.84613 ,0.09683 ,1.80909 ,2.65304 ,22.11288 ,0.21465 ,0.21583 ,0,1
178,2015,3.75851 ,0.09621 ,-2.79125 ,0.00000 ,19.40869 ,0.00000 ,0.00000 ,4,0
921,2008,-0.01424 ,0.09541 ,0.02637 ,0.00244 ,23.52006 ,0.00061 ,0.00026 ,0,0
867,2013,0.09429 ,0.09462 ,-0.04765 ,0.00000 ,20.88417 ,0.36221 ,0.00007 ,0,1
3898,2018,0.16039 ,0.09461 ,-0.02441 ,0.67346 ,23.64102 ,0.12607 ,0.00438 ,0,1
546,2014,0.77304 ,0.09396 ,-0.04901 ,0.00000 ,20.72473 ,0.00013 ,0.00000 ,2,0
384,2018,0.15126 ,0.09357 ,0.06874 ,0.01227 ,24.76375 ,0.11656 ,0.02208 ,0,1
1330,2018,0.41597 ,0.09345 ,2.15818 ,,20.42421 ,0.25940 ,0.00001 ,0,0
2883,2012,6.46131 ,0.09290 ,4.67396 ,2.37688 ,20.55062 ,0.03363 ,0.29160 ,10,1
2883,2009,4.46805 ,0.09290 ,1.35104 ,0.00012 ,20.55062 ,0.03363 ,0.13104 ,7,1
819,2014,-0.74107 ,0.09244 ,1.33767 ,0.00000 ,20.12423 ,0.01088 ,0.00000 ,1,1
3899,2012,0.04587 ,0.09234 ,-0.01044 ,0.00186 ,23.72960 ,0.10714 ,0.00000 ,0,1
1970,2018,0.07665 ,0.09231 ,-0.03897 ,0.03586 ,20.37214 ,0.00000 ,,0,0
322,2018,13.72378 ,0.09195 ,-17.25173 ,0.16808 ,19.48525 ,0.00530 ,0.24686 ,24,0
2348,2019,0.05440 ,0.09188 ,0.01145 ,0.11025 ,22.47651 ,0.00183 ,-0.00205 ,0,0
2348,2015,0.06533 ,0.09188 ,-0.00658 ,0.00048 ,22.47651 ,0.00183 ,0.00000 ,0,0
1813,2010,0.20353 ,0.09165 ,0.28766 ,0.21909 ,23.23457 ,0.18524 ,0.00075 ,0,0
1813,2015,0.37841 ,0.09165 ,0.15336 ,0.10991 ,23.23457 ,0.18524 ,0.15685 ,0,0
1313,2010,15.97004 ,0.09132 ,19.71308 ,0.00000 ,18.75517 ,0.12443 ,-0.00135 ,22,0
82,2018,-2.03041 ,0.09127 ,0.05636 ,0.32741 ,19.59147 ,0.03148 ,-0.14621 ,-1,0
3900,2017,1.74654 ,0.09101 ,5.74146 ,0.03307 ,22.02048 ,0.39807 ,0.15399 ,-4,1
220,2012,4.05886 ,0.09092 ,2.96302 ,0.06302 ,19.39648 ,0.20798 ,0.49594 ,10,0
3983,2016,-0.47541 ,0.09047 ,-0.69657 ,26.23342 ,20.35688 ,0.01185 ,0.08424 ,2,0
546,2010,1.11883 ,0.09043 ,0.73104 ,0.00000 ,20.67988 ,0.00037 ,0.00000 ,1,0
1882,2018,10.71171 ,0.09024 ,-3.87058 ,54.27962 ,19.21161 ,0.00535 ,0.00973 ,7,0
272,2012,5.83552 ,0.09018 ,13.61882 ,0.00000 ,20.27249 ,0.00109 ,0.12870 ,-3,0
272,2015,6.41624 ,0.09018 ,-5.96736 ,3.17516 ,20.27249 ,0.00109 ,4.48886 ,-1,0
6823,2013,4.39716 ,0.08989 ,-5.56682 ,0.33569 ,20.16458 ,0.04178 ,0.08742 ,12,0
6823,2016,9.96224 ,0.08989 ,-9.10378 ,0.33394 ,20.16458 ,0.04178 ,-0.04021 ,21,0
1366,2013,2.68611 ,0.08986 ,0.73501 ,0.00000 ,19.23315 ,0.00627 ,0.17233 ,3,0
1322,2011,0.09696 ,0.08966 ,-0.02265 ,0.03801 ,20.67651 ,0.00029 ,0.00000 ,0,1
1322,2016,0.31620 ,0.08966 ,-0.08454 ,,20.67651 ,0.00029 ,-0.00003 ,0,1
751,2016,0.33460 ,0.08944 ,0.51804 ,0.60015 ,22.96550 ,0.00000 ,0.00074 ,0,0
751,2011,0.15869 ,0.08944 ,-0.30135 ,0.01763 ,22.96550 ,0.00000 ,0.00308 ,0,0
1829,2014,42.15383 ,0.08940 ,-8.26404 ,0.77265 ,17.98922 ,0.00711 ,0.00103 ,63,0
1997,2018,17.43218 ,0.08926 ,-8.23538 ,,20.87325 ,0.61712 ,0.20055 ,8,0
1107,2014,3.97890 ,0.08883 ,9.24657 ,13.34191 ,19.49665 ,0.47332 ,-0.17465 ,-6,0
1623,2012,0.20041 ,0.08819 ,0.01032 ,0.00000 ,21.43066 ,0.00010 ,0.00038 ,0,0
43,2019,0.18680 ,0.08796 ,-0.06772 ,,21.87206 ,0.51662 ,0.00921 ,0,0
